"","playerID","yearID","ballots","needed","votes","inducted","category","name_given","name_nick"
"3219","torremi01",1990,444,333,1,"N","Player","Michael Augustine",""
"3220","caldwmi01",1990,444,333,0,"N","Player","Ralph Michael",""
"3221","howelro02",1990,444,333,0,"N","Player","Roy Lee",""
"3222","moraljo01",1990,444,333,0,"N","Player","Jose Manuel",""
"3223","otisam01",1990,444,333,0,"N","Player","Amos Joseph",""
"3224","scottto01",1990,444,333,0,"N","Player","Anthony",""
"3225","singlke01",1990,444,333,0,"N","Player","Kenneth Wayne",""
"3226","splitpa01",1990,444,333,0,"N","Player","Paul William",""
"3227","stearjo01",1990,444,333,0,"N","Player","John Hardin","Bad Dude"
"3228","summech01",1990,444,333,0,"N","Player","John Junior",""
"3229","tidrodi01",1990,444,333,0,"N","Player",NA,NA
"3230","carewro01",1991,443,333,401,"Y","Player",NA,NA
"3231","perryga01",1991,443,333,342,"Y","Player","Gaylord Jackson",""
"3232","jenkife01",1991,443,333,334,"Y","Player","Ferguson Arthur",""
"3233","fingero01",1991,443,333,291,"N","Player","Roland Glen",""
"3234","bunniji01",1991,443,333,282,"N","Player","James Paul David",""
"3235","cepedor01",1991,443,333,192,"N","Player",NA,NA
"3236","olivato01",1991,443,333,160,"N","Player","Tony Pedro",""
"3237","mazerbi01",1991,443,333,142,"N","Player","William Stanley","Maz"
"3238","santoro01",1991,443,333,116,"N","Player","Ronald Edward",""
"3239","kuennha01",1991,443,333,100,"N","Player","Harvey Edward",""
"3240","kaatji01",1991,443,333,62,"N","Player","James Lee","Kitty"
"3241","willsma01",1991,443,333,61,"N","Player","Maurice Morning",""
"3242","allendi01",1991,443,333,59,"N","Player","Richard Anthony",""
"3243","boyerke01",1991,443,333,58,"N","Player","Kenton Lloyd",""
"3244","torrejo01",1991,443,333,41,"N","Player",NA,NA
"3245","bondsbo01",1991,443,333,39,"N","Player","Bobby Lee",""
"3246","minosmi01",1991,443,333,38,"N","Player","Saturnino Orestes Armas",""
"3247","lolicmi01",1991,443,333,33,"N","Player",NA,NA
"3248","tiantlu01",1991,443,333,32,"N","Player","Luis Clemente",""
"3249","pinsova01",1991,443,333,30,"N","Player","Vada Edward",""
"3250","munsoth01",1991,443,333,28,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"3251","staubru01",1991,443,333,28,"N","Player","Daniel Joseph","Le Grand Orange"
"3252","floodcu01",1991,443,333,23,"N","Player","Curtis Charles",""
"3253","oliveal01",1991,443,333,19,"N","Player","Albert",""
"3254","lylesp01",1991,443,333,15,"N","Player","Albert Walter",""
"3255","bowala01",1991,443,333,11,"N","Player","Lawrence Robert",""
"3256","koosmje01",1991,443,333,4,"N","Player","Jerome Martin",""
"3257","burroje01",1991,443,333,1,"N","Player","Jeffrey Alan",""
"3258","hargrmi01",1991,443,333,1,"N","Player","Dudley Michael","The Human Rain Delay"
"3259","hebneri01",1991,443,333,1,"N","Player","Richard Joseph",""
"3260","hootobu01",1991,443,333,1,"N","Player","Burt Carlton",""
"3261","jorgemi01",1991,443,333,1,"N","Player","Michael",""
"3262","lowenjo01",1991,443,333,1,"N","Player","John Lee",""
"3263","valenel01",1991,443,333,1,"N","Player","Ellis Clarence",""
"3264","bailobo01",1991,443,333,0,"N","Player","Robert Michael",""
"3265","bumbral01",1991,443,333,0,"N","Player","Alonza Benjamin",""
"3266","dauerri01",1991,443,333,0,"N","Player","Richard Fremont",""
"3267","gamblos01",1991,443,333,0,"N","Player","Oscar Charles",""
"3268","gurala01",1991,443,333,0,"N","Player","Lawrence Cyril",""
"3269","howear01",1991,443,333,0,"N","Player","Arthur Henry",""
"3270","kisonbr01",1991,443,333,0,"N","Player","Bruce Eugene",""
"3271","rogerst01",1991,443,333,0,"N","Player","Stephen Douglas",""
"3272","wathajo01",1991,443,333,0,"N","Player","John David",""
"3273","zachrpa01",1991,443,333,0,"N","Player","Patrick Paul",""
"3274","zahnge01",1991,443,333,0,"N","Player","Geoffrey Clayton",""
"3275","lazzeto01",1991,NA,NA,NA,"Y","Player","Anthony Michael","Poosh 'Em Up Tony"
"3276","veeckbi99",1991,NA,NA,NA,"Y","Pioneer/Executive","William Louis",""
"3277","seaveto01",1992,430,323,425,"Y","Player","George Thomas","Tom Terrific"
"3278","fingero01",1992,430,323,349,"Y","Player","Roland Glen",""
"3279","cepedor01",1992,430,323,246,"N","Player",NA,NA
"3280","perezto01",1992,430,323,215,"N","Player","Atanacio",""
"3281","mazerbi01",1992,430,323,182,"N","Player","William Stanley","Maz"
"3282","olivato01",1992,430,323,175,"N","Player","Tony Pedro",""
"3283","santoro01",1992,430,323,136,"N","Player","Ronald Edward",""
"3284","kaatji01",1992,430,323,114,"N","Player","James Lee","Kitty"
"3285","willsma01",1992,430,323,110,"N","Player","Maurice Morning",""
"3286","boyerke01",1992,430,323,71,"N","Player","Kenton Lloyd",""
"3287","allendi01",1992,430,323,69,"N","Player","Richard Anthony",""
"3288","minosmi01",1992,430,323,69,"N","Player","Saturnino Orestes Armas",""
"3289","torrejo01",1992,430,323,62,"N","Player",NA,NA
"3290","tiantlu01",1992,430,323,50,"N","Player","Luis Clemente",""
"3291","lolicmi01",1992,430,323,45,"N","Player",NA,NA
"3292","floodcu01",1992,430,323,42,"N","Player","Curtis Charles",""
"3293","rosepe01",1992,430,323,41,"N","Player","Peter Edward","Charlie Hustle"
"3294","bondsbo01",1992,430,323,40,"N","Player","Bobby Lee",""
"3295","pinsova01",1992,430,323,36,"N","Player","Vada Edward",""
"3296","munsoth01",1992,430,323,32,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"3297","staubru01",1992,430,323,26,"N","Player","Daniel Joseph","Le Grand Orange"
"3298","fostege01",1992,430,323,24,"N","Player","George Arthur",""
"3299","bluevi01",1992,430,323,23,"N","Player","Vida Rochelle",""
"3300","grichbo01",1992,430,323,11,"N","Player","Robert Anthony",""
"3301","bakerdu01",1992,430,323,4,"N","Player","Johnnie B.",""
"3302","kingmda01",1992,430,323,3,"N","Player","David Arthur","Kong; Sky King"
"3303","russebi01",1992,430,323,3,"N","Player","William Ellis",""
"3304","cedence01",1992,430,323,2,"N","Player","Cesar Eugenio",""
"3305","yeagest01",1992,430,323,2,"N","Player","Stephen Wayne",""
"3306","harrato01",1992,430,323,1,"N","Player","Colbert Dale",""
"3307","leonade01",1992,430,323,1,"N","Player","Dennis Patrick",""
"3308","dennyjo01",1992,430,323,0,"N","Player","John Allen",""
"3309","forscke01",1992,430,323,0,"N","Player","Kenneth Roth",""
"3310","maddoga01",1992,430,323,0,"N","Player","Garry Lee",""
"3311","oglivbe01",1992,430,323,0,"N","Player","Benjamin Ambrosio",""
"3312","thomago01",1992,430,323,0,"N","Player","James Gorman",""
"3313","vuckope01",1992,430,323,0,"N","Player","Peter Dennis",""
"3314","mcgowbi99",1992,NA,NA,NA,"Y","Umpire","William Aloysius",""
"3315","newhoha01",1992,NA,NA,NA,"Y","Player","Harold","Prince Hal"
"3316","jacksre01",1993,423,318,396,"Y","Player","Reginald Martinez","Mr. October"
"3317","niekrph01",1993,423,318,278,"N","Player","Philip Henry",""
"3318","cepedor01",1993,423,318,252,"N","Player",NA,NA
"3319","perezto01",1993,423,318,233,"N","Player","Atanacio",""
"3320","garvest01",1993,423,318,176,"N","Player","Steven Patrick",""
"3321","olivato01",1993,423,318,157,"N","Player","Tony Pedro",""
"3322","santoro01",1993,423,318,155,"N","Player","Ronald Edward",""
"3323","kaatji01",1993,423,318,125,"N","Player","James Lee","Kitty"
"3324","allendi01",1993,423,318,70,"N","Player","Richard Anthony",""
"3325","boyerke01",1993,423,318,69,"N","Player","Kenton Lloyd",""
"3326","minosmi01",1993,423,318,67,"N","Player","Saturnino Orestes Armas",""
"3327","torrejo01",1993,423,318,63,"N","Player",NA,NA
"3328","tiantlu01",1993,423,318,62,"N","Player","Luis Clemente",""
"3329","bondsbo01",1993,423,318,45,"N","Player","Bobby Lee",""
"3330","lolicmi01",1993,423,318,43,"N","Player",NA,NA
"3331","munsoth01",1993,423,318,40,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"3332","pinsova01",1993,423,318,38,"N","Player","Vada Edward",""
"3333","bluevi01",1993,423,318,37,"N","Player","Vida Rochelle",""
"3334","floodcu01",1993,423,318,36,"N","Player","Curtis Charles",""
"3335","staubru01",1993,423,318,32,"N","Player","Daniel Joseph","Le Grand Orange"
"3336","fostege01",1993,423,318,29,"N","Player","George Arthur",""
"3337","madlobi01",1993,423,318,19,"N","Player","Bill",""
"3338","rosepe01",1993,423,318,14,"N","Player","Peter Edward","Charlie Hustle"
"3339","ceyro01",1993,423,318,8,"N","Player","Ronald Charles","Penguin"
"3340","decindo01",1993,423,318,2,"N","Player","Douglas Vernon",""
"3341","lopesda01",1993,423,318,2,"N","Player","David Earl",""
"3342","thornan01",1993,423,318,2,"N","Player","Andre",""
"3343","campbbi02",1993,423,318,1,"N","Player","William Richard",""
"3344","burleri01",1993,423,318,0,"N","Player","Richard Paul","Rooster"
"3345","coopece01",1993,423,318,0,"N","Player","Cecil Celester",""
"3346","matthga01",1993,423,318,0,"N","Player","Gary Nathaniel","Sarge"
"3347","mcraeha01",1993,423,318,0,"N","Player","Harold Abraham",""
"3348","porteda02",1993,423,318,0,"N","Player","Darrell Ray",""
"3349","carltst01",1994,456,342,436,"Y","Player","Steven Norman","Lefty"
"3350","cepedor01",1994,456,342,335,"N","Player",NA,NA
"3351","niekrph01",1994,456,342,273,"N","Player","Philip Henry",""
"3352","perezto01",1994,456,342,263,"N","Player","Atanacio",""
"3353","suttodo01",1994,456,342,259,"N","Player","Donald Howard",""
"3354","garvest01",1994,456,342,166,"N","Player","Steven Patrick",""
"3355","olivato01",1994,456,342,158,"N","Player","Tony Pedro",""
"3356","santoro01",1994,456,342,150,"N","Player","Ronald Edward",""
"3357","suttebr01",1994,456,342,109,"N","Player","Howard Bruce",""
"3358","kaatji01",1994,456,342,98,"N","Player","James Lee","Kitty"
"3359","allendi01",1994,456,342,66,"N","Player","Richard Anthony",""
"3360","boyerke01",1994,456,342,54,"N","Player","Kenton Lloyd",""
"3361","torrejo01",1994,456,342,53,"N","Player",NA,NA
"3362","pinsova01",1994,456,342,46,"N","Player","Vada Edward",""
"3363","minosmi01",1994,456,342,45,"N","Player","Saturnino Orestes Armas",""
"3364","tiantlu01",1994,456,342,42,"N","Player","Luis Clemente",""
"3365","floodcu01",1994,456,342,39,"N","Player","Curtis Charles",""
"3366","nettlgr01",1994,456,342,38,"N","Player","Graig",""
"3367","bondsbo01",1994,456,342,37,"N","Player","Bobby Lee",""
"3368","staubru01",1994,456,342,36,"N","Player","Daniel Joseph","Le Grand Orange"
"3369","conceda01",1994,456,342,31,"N","Player","David Ismael",""
"3370","munsoth01",1994,456,342,31,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"3371","guidrro01",1994,456,342,24,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"3372","lolicmi01",1994,456,342,23,"N","Player",NA,NA
"3373","rosepe01",1994,456,342,19,"N","Player","Peter Edward","Charlie Hustle"
"3374","simmote01",1994,456,342,17,"N","Player","Ted Lyle",""
"3375","fostege01",1994,456,342,16,"N","Player","George Arthur",""
"3376","bluevi01",1994,456,342,14,"N","Player","Vida Rochelle",""
"3377","baylodo01",1994,456,342,12,"N","Player","Don Edward",""
"3378","niekrjo01",1994,456,342,6,"N","Player","Joseph Franklin",""
"3379","cruzjo01",1994,456,342,2,"N","Player","Jose",""
"3380","garneph01",1994,456,342,2,"N","Player","Philip Mason",""
"3381","parrila01",1994,456,342,2,"N","Player","Larry Alton",""
"3382","knighra01",1994,456,342,1,"N","Player","Charles Ray",""
"3383","chambch01",1994,456,342,0,"N","Player","Carroll Christopher",""
"3384","hendrge01",1994,456,342,0,"N","Player","George Andrew",""
"3385","hornebo01",1994,456,342,0,"N","Player","James Robert",""
"3386","mcgresc01",1994,456,342,0,"N","Player","Scott Houston",""
"3387","sotoma01",1994,456,342,0,"N","Player","Mario Melvin",""
"3388","durocle01",1994,NA,NA,NA,"Y","Manager","Leo Ernest","The Lip"
"3389","rizzuph01",1994,NA,NA,NA,"Y","Player","Philip Francis","Scooter"
"3390","schmimi01",1995,460,345,444,"Y","Player",NA,NA
"3391","niekrph01",1995,460,345,286,"N","Player","Philip Henry",""
"3392","suttodo01",1995,460,345,264,"N","Player","Donald Howard",""
"3393","perezto01",1995,460,345,259,"N","Player","Atanacio",""
"3394","garvest01",1995,460,345,196,"N","Player","Steven Patrick",""
"3395","olivato01",1995,460,345,149,"N","Player","Tony Pedro",""
"3396","santoro01",1995,460,345,139,"N","Player","Ronald Edward",""
"3397","riceji01",1995,460,345,137,"N","Player","James Edward",""
"3398","suttebr01",1995,460,345,137,"N","Player","Howard Bruce",""
"3399","kaatji01",1995,460,345,100,"N","Player","James Lee","Kitty"
"3400","johnto01",1995,460,345,98,"N","Player","Thomas Edward",""
"3401","allendi01",1995,460,345,72,"N","Player","Richard Anthony",""
"3402","minosmi01",1995,460,345,66,"N","Player","Saturnino Orestes Armas",""
"3403","floodcu01",1995,460,345,59,"N","Player","Curtis Charles",""
"3404","torrejo01",1995,460,345,50,"N","Player",NA,NA
"3405","tiantlu01",1995,460,345,45,"N","Player","Luis Clemente",""
"3406","conceda01",1995,460,345,43,"N","Player","David Ismael",""
"3407","bondsbo01",1995,460,345,35,"N","Player","Bobby Lee",""
"3408","pinsova01",1995,460,345,32,"N","Player","Vada Edward",""
"3409","munsoth01",1995,460,345,30,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"3410","nettlgr01",1995,460,345,28,"N","Player","Graig",""
"3411","bluevi01",1995,460,345,26,"N","Player","Vida Rochelle",""
"3412","lolicmi01",1995,460,345,26,"N","Player",NA,NA
"3413","guidrro01",1995,460,345,25,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"3414","staubru01",1995,460,345,23,"N","Player","Daniel Joseph","Le Grand Orange"
"3415","fostege01",1995,460,345,19,"N","Player","George Arthur",""
"3416","baylodo01",1995,460,345,12,"N","Player","Don Edward",""
"3417","bellbu01",1995,460,345,8,"N","Player","David Gus",""
"3418","evansda01",1995,460,345,8,"N","Player","Darrell Wayne",""
"3419","tekulke01",1995,460,345,6,"N","Player","Kenton Charles",""
"3420","forscbo01",1995,460,345,2,"N","Player","Robert Herbert",""
"3421","hernawi01",1995,460,345,2,"N","Player","Guillermo",""
"3422","krukomi01",1995,460,345,1,"N","Player","Michael Edward",""
"3423","speiech01",1995,460,345,1,"N","Player","Chris Edward",""
"3424","sundbji01",1995,460,345,1,"N","Player","James Howard",""
"3425","alexado01",1995,460,345,0,"N","Player","Doyle Lafayette",""
"3426","grossgr01",1995,460,345,0,"N","Player","Gregory Eugene",""
"3427","rhoderi01",1995,460,345,0,"N","Player","Richard Alan",""
"3428","trillma01",1995,460,345,0,"N","Player","Jesus Manuel Marcano",""
"3429","ashburi01",1995,NA,NA,NA,"Y","Player","Don Richard","Whitey; Put Put"
"3430","dayle99",1995,NA,NA,NA,"Y","Player","Leon",""
"3431","hulbewi99",1995,NA,NA,NA,"Y","Pioneer/Executive","William A.",""
"3432","willivi01",1995,NA,NA,NA,"Y","Player","Victor Gazaway",""
"3433","niekrph01",1996,470,353,321,"N","Player","Philip Henry",""
"3434","perezto01",1996,470,353,309,"N","Player","Atanacio",""
"3435","suttodo01",1996,470,353,300,"N","Player","Donald Howard",""
"3436","garvest01",1996,470,353,175,"N","Player","Steven Patrick",""
"3437","santoro01",1996,470,353,174,"N","Player","Ronald Edward",""
"3438","olivato01",1996,470,353,170,"N","Player","Tony Pedro",""
"3439","riceji01",1996,470,353,166,"N","Player","James Edward",""
"3440","suttebr01",1996,470,353,137,"N","Player","Howard Bruce",""
"3441","johnto01",1996,470,353,102,"N","Player","Thomas Edward",""
"3442","kaatji01",1996,470,353,91,"N","Player","James Lee","Kitty"
"3443","allendi01",1996,470,353,89,"N","Player","Richard Anthony",""
"3444","floodcu01",1996,470,353,71,"N","Player","Curtis Charles",""
"3445","tiantlu01",1996,470,353,64,"N","Player","Luis Clemente",""
"3446","conceda01",1996,470,353,63,"N","Player","David Ismael",""
"3447","minosmi01",1996,470,353,62,"N","Player","Saturnino Orestes Armas",""
"3448","pinsova01",1996,470,353,51,"N","Player","Vada Edward",""
"3449","torrejo01",1996,470,353,50,"N","Player",NA,NA
"3450","guidrro01",1996,470,353,37,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"3451","nettlgr01",1996,470,353,37,"N","Player","Graig",""
"3452","boonebo01",1996,470,353,36,"N","Player","Robert Raymond",""
"3453","lolicmi01",1996,470,353,33,"N","Player",NA,NA
"3454","lynnfr01",1996,470,353,26,"N","Player","Fredric Michael",""
"3455","bondsbo01",1996,470,353,24,"N","Player","Bobby Lee",""
"3456","hernake01",1996,470,353,24,"N","Player","Keith",""
"3457","staubru01",1996,470,353,24,"N","Player","Daniel Joseph","Le Grand Orange"
"3458","quiseda01",1996,470,353,18,"N","Player","Dan Raymond",""
"3459","whitefr01",1996,470,353,18,"N","Player","Frank",""
"3460","bucknbi01",1996,470,353,10,"N","Player","William Joseph","Billy Buck"
"3461","reussje01",1996,470,353,2,"N","Player","Jerry",""
"3462","tudorjo01",1996,470,353,2,"N","Player","John Thomas",""
"3463","lemonch01",1996,470,353,1,"N","Player","Chester Earl","The Jet"
"3464","kneppbo01",1996,470,353,0,"N","Player","Robert Wesley",""
"3465","leonaje01",1996,470,353,0,"N","Player","Jeffrey",""
"3466","rayjo01",1996,470,353,0,"N","Player","John Cornelius",""
"3467","washicl01",1996,470,353,0,"N","Player",NA,NA
"3468","bunniji01",1996,NA,NA,NA,"Y","Player","James Paul David",""
"3469","fostebi99",1996,NA,NA,NA,"Y","Player","William Hendrick",""
"3470","hanlone01",1996,NA,NA,NA,"Y","Manager","Edward Hugh",""
"3471","weaveea99",1996,NA,NA,NA,"Y","Manager",NA,NA
"3472","niekrph01",1997,473,353,380,"Y","Player","Philip Henry",""
"3473","suttodo01",1997,473,353,346,"N","Player","Donald Howard",""
"3474","perezto01",1997,473,353,312,"N","Player","Atanacio",""
"3475","santoro01",1997,473,353,186,"N","Player","Ronald Edward",""
"3476","riceji01",1997,473,353,178,"N","Player","James Edward",""
"3477","garvest01",1997,473,353,167,"N","Player","Steven Patrick",""
"3478","suttebr01",1997,473,353,130,"N","Player","Howard Bruce",""
"3479","kaatji01",1997,473,353,107,"N","Player","James Lee","Kitty"
"3480","torrejo01",1997,473,353,105,"N","Player",NA,NA
"3481","johnto01",1997,473,353,97,"N","Player","Thomas Edward",""
"3482","minosmi01",1997,473,353,84,"N","Player","Saturnino Orestes Armas",""
"3483","parkeda01",1997,473,353,83,"N","Player","David Gene",""
"3484","allendi01",1997,473,353,79,"N","Player","Richard Anthony",""
"3485","conceda01",1997,473,353,60,"N","Player","David Ismael",""
"3486","tiantlu01",1997,473,353,53,"N","Player","Luis Clemente",""
"3487","hernake01",1997,473,353,45,"N","Player","Keith",""
"3488","lolicmi01",1997,473,353,34,"N","Player",NA,NA
"3489","guidrro01",1997,473,353,31,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"3490","boonebo01",1997,473,353,28,"N","Player","Robert Raymond",""
"3491","evansdw01",1997,473,353,28,"N","Player","Dwight Michael","Dewey"
"3492","griffke01",1997,473,353,22,"N","Player","George Kenneth",""
"3493","lynnfr01",1997,473,353,22,"N","Player","Fredric Michael",""
"3494","nettlgr01",1997,473,353,22,"N","Player","Graig",""
"3495","bondsbo01",1997,473,353,20,"N","Player","Bobby Lee",""
"3496","staubru01",1997,473,353,18,"N","Player","Daniel Joseph","Le Grand Orange"
"3497","reuscri01",1997,473,353,2,"N","Player","Rickey Eugene","Big Daddy"
"3498","scottmi03",1997,473,353,2,"N","Player","Michael Warren",""
"3499","templga01",1997,473,353,2,"N","Player","Garry Lewis",""
"3500","kennete02",1997,473,353,1,"N","Player","Terrance Edward",""
"3501","puhlte01",1997,473,353,1,"N","Player","Terry Stephen",""
"3502","foxne01",1997,NA,NA,NA,"Y","Player","Jacob Nelson",""
"3503","lasorto01",1997,NA,NA,NA,"Y","Manager","Thomas Charles",""
"3504","wellswi99",1997,NA,NA,NA,"Y","Player","Willie James","Devil; Chico"
"3505","suttodo01",1998,473,355,386,"Y","Player","Donald Howard",""
"3506","perezto01",1998,473,355,321,"N","Player","Atanacio",""
"3507","santoro01",1998,473,355,204,"N","Player","Ronald Edward",""
"3508","riceji01",1998,473,355,203,"N","Player","James Edward",""
"3509","cartega01",1998,473,355,200,"N","Player","Gary Edmund","Kid"
"3510","garvest01",1998,473,355,195,"N","Player","Steven Patrick",""
"3511","suttebr01",1998,473,355,147,"N","Player","Howard Bruce",""
"3512","johnto01",1998,473,355,129,"N","Player","Thomas Edward",""
"3513","kaatji01",1998,473,355,129,"N","Player","James Lee","Kitty"
"3514","parkeda01",1998,473,355,116,"N","Player","David Gene",""
"3515","blylebe01",1998,473,355,83,"N","Player","Rik Aalbert",""
"3516","conceda01",1998,473,355,80,"N","Player","David Ismael",""
"3517","minosmi01",1998,473,355,76,"N","Player","Saturnino Orestes Armas",""
"3518","tiantlu01",1998,473,355,62,"N","Player","Luis Clemente",""
"3519","hernake01",1998,473,355,51,"N","Player","Keith",""
"3520","evansdw01",1998,473,355,49,"N","Player","Dwight Michael","Dewey"
"3521","lolicmi01",1998,473,355,39,"N","Player",NA,NA
"3522","guidrro01",1998,473,355,37,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"3523","boonebo01",1998,473,355,26,"N","Player","Robert Raymond",""
"3524","clarkja01",1998,473,355,7,"N","Player","Jack Anthony","Jack the Ripper"
"3525","guerrpe01",1998,473,355,6,"N","Player","Pedro",""
"3526","randowi01",1998,473,355,5,"N","Player","Willie Larry",""
"3527","lansfca01",1998,473,355,3,"N","Player","Carney Ray",""
"3528","downibr01",1998,473,355,2,"N","Player","Brian Jay",""
"3529","flanami01",1998,473,355,2,"N","Player","Michael Kendall",""
"3530","dempsri01",1998,473,355,1,"N","Player","John Rikard",""
"3531","davisge01",1998,NA,NA,NA,"Y","Player","George Stacey",""
"3532","dobyla01",1998,NA,NA,NA,"Y","Player","Lawrence Eugene",""
"3533","macphle99",1998,NA,NA,NA,"Y","Pioneer/Executive","Leland Stanford",""
"3534","roganbu99",1998,NA,NA,NA,"Y","Player","Charles Wilber","Bullet Joe; Cap"
"3535","ryanno01",1999,497,373,491,"Y","Player","Lynn Nolan",""
"3536","brettge01",1999,497,373,488,"Y","Player","George Howard",""
"3537","yountro01",1999,497,373,385,"Y","Player","Robin R.",""
"3538","fiskca01",1999,497,373,330,"N","Player","Carlton Ernest","Pudge"
"3539","perezto01",1999,497,373,302,"N","Player","Atanacio",""
"3540","cartega01",1999,497,373,168,"N","Player","Gary Edmund","Kid"
"3541","garvest01",1999,497,373,150,"N","Player","Steven Patrick",""
"3542","riceji01",1999,497,373,146,"N","Player","James Edward",""
"3543","suttebr01",1999,497,373,121,"N","Player","Howard Bruce",""
"3544","kaatji01",1999,497,373,100,"N","Player","James Lee","Kitty"
"3545","murphda05",1999,497,373,96,"N","Player","Dale Bryan",""
"3546","johnto01",1999,497,373,93,"N","Player","Thomas Edward",""
"3547","parkeda01",1999,497,373,80,"N","Player","David Gene",""
"3548","minosmi01",1999,497,373,73,"N","Player","Saturnino Orestes Armas",""
"3549","blylebe01",1999,497,373,70,"N","Player","Rik Aalbert",""
"3550","conceda01",1999,497,373,59,"N","Player","David Ismael",""
"3551","tiantlu01",1999,497,373,53,"N","Player","Luis Clemente",""
"3552","hernake01",1999,497,373,34,"N","Player","Keith",""
"3553","guidrro01",1999,497,373,31,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"3554","boonebo01",1999,497,373,27,"N","Player","Robert Raymond",""
"3555","lolicmi01",1999,497,373,26,"N","Player",NA,NA
"3556","evansdw01",1999,497,373,18,"N","Player","Dwight Michael","Dewey"
"3557","bellge02",1999,497,373,6,"N","Player","George Antonio","Liberty"
"3558","candejo01",1999,497,373,1,"N","Player","John Robert","Candy Man"
"3559","boddimi01",1999,497,373,0,"N","Player","Michael James",""
"3560","leibrch01",1999,497,373,0,"N","Player","Charles Louis",""
"3561","tananfr01",1999,497,373,0,"N","Player","Frank Daryl",""
"3562","wittmi01",1999,497,373,0,"N","Player","Michael Atwater",""
"3563","cepedor01",1999,NA,NA,NA,"Y","Player",NA,NA
"3564","chylane99",1999,NA,NA,NA,"Y","Umpire","Nestor George",""
"3565","seleefr99",1999,NA,NA,NA,"Y","Manager","Frank Gibson",""
"3566","willijo99",1999,NA,NA,NA,"Y","Player","Joseph","Cyclone Joe; Smokey Joe; Cíclon"
"3567","fiskca01",2000,499,375,397,"Y","Player","Carlton Ernest","Pudge"
"3568","perezto01",2000,499,375,385,"Y","Player","Atanacio",""
"3569","riceji01",2000,499,375,257,"N","Player","James Edward",""
"3570","cartega01",2000,499,375,248,"N","Player","Gary Edmund","Kid"
"3571","suttebr01",2000,499,375,192,"N","Player","Howard Bruce",""
"3572","gossari01",2000,499,375,166,"N","Player",NA,NA
"3573","garvest01",2000,499,375,160,"N","Player","Steven Patrick",""
"3574","johnto01",2000,499,375,135,"N","Player","Thomas Edward",""
"3575","kaatji01",2000,499,375,125,"N","Player","James Lee","Kitty"
"3576","murphda05",2000,499,375,116,"N","Player","Dale Bryan",""
"3577","morrija02",2000,499,375,111,"N","Player","John Scott",""
"3578","parkeda01",2000,499,375,104,"N","Player","David Gene",""
"3579","blylebe01",2000,499,375,87,"N","Player","Rik Aalbert",""
"3580","tiantlu01",2000,499,375,86,"N","Player","Luis Clemente",""
"3581","conceda01",2000,499,375,67,"N","Player","David Ismael",""
"3582","hernake01",2000,499,375,52,"N","Player","Keith",""
"3583","guidrro01",2000,499,375,44,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"3584","reardje01",2000,499,375,24,"N","Player","Jeffrey James",""
"3585","boonebo01",2000,499,375,21,"N","Player","Robert Raymond",""
"3586","wilsowi02",2000,499,375,10,"N","Player","Willie James",""
"3587","sutclri01",2000,499,375,9,"N","Player","Richard Lee","Red Baron"
"3588","hrbekke01",2000,499,375,5,"N","Player","Kent Allen",""
"3589","houghch01",2000,499,375,4,"N","Player","Charles Oliver",""
"3590","hendeda01",2000,499,375,2,"N","Player","David Lee",""
"3591","saxst01",2000,499,375,2,"N","Player","Stephen Louis",""
"3592","gullibi01",2000,499,375,1,"N","Player","William Lee",""
"3593","hurstbr01",2000,499,375,1,"N","Player","Bruce Vee",""
"3594","smithlo01",2000,499,375,1,"N","Player","Lonnie","Skates"
"3595","welchbo01",2000,499,375,1,"N","Player","Robert Lynn",""
"3596","brookhu01",2000,499,375,0,"N","Player","Hubert",""
"3597","andersp01",2000,NA,NA,NA,"Y","Manager","George Lee",""
"3598","mcphebi01",2000,NA,NA,NA,"Y","Player","John Alexander",""
"3599","steartu99",2000,NA,NA,NA,"Y","Player","Norman Thomas",""
"3600","winfida01",2001,515,387,435,"Y","Player","David Mark",""
"3601","puckeki01",2001,515,387,423,"Y","Player","Kirby",""
"3602","cartega01",2001,515,387,334,"N","Player","Gary Edmund","Kid"
"3603","riceji01",2001,515,387,298,"N","Player","James Edward",""
"3604","suttebr01",2001,515,387,245,"N","Player","Howard Bruce",""
"3605","gossari01",2001,515,387,228,"N","Player",NA,NA
"3606","garvest01",2001,515,387,176,"N","Player","Steven Patrick",""
"3607","johnto01",2001,515,387,146,"N","Player","Thomas Edward",""
"3608","mattido01",2001,515,387,145,"N","Player","Donald Arthur","Donnie Baseball"
"3609","kaatji01",2001,515,387,135,"N","Player","James Lee","Kitty"
"3610","blylebe01",2001,515,387,121,"N","Player","Rik Aalbert",""
