"playerID","yearID","ballots","needed","votes","over_needed","inducted","category","name_given","name_nick"
"matlajo01",1989,447,336,0,-336,"N","Player","Jonathan Trumpbour",""
"mayru01",1989,447,336,0,-336,"N","Player","Rudolph",""
"mcbriba01",1989,447,336,0,-336,"N","Player","Arnold Ray",""
"robinbi02",1989,447,336,0,-336,"N","Player","William Henry",""
"ziskri01",1989,447,336,0,-336,"N","Player",NA,NA
"barlial99",1989,NA,NA,NA,NA,"Y","Umpire","Albert Joseph",""
"schoere01",1989,NA,NA,NA,NA,"Y","Player","Albert Fred",""
"palmeji01",1990,444,333,411,78,"Y","Player","James Alvin","Cakes"
"morgajo02",1990,444,333,363,30,"Y","Player","Joe Leonard",""
"perryga01",1990,444,333,320,-13,"N","Player","Gaylord Jackson",""
"jenkife01",1990,444,333,296,-37,"N","Player","Ferguson Arthur",""
"bunniji01",1990,444,333,257,-76,"N","Player","James Paul David",""
"cepedor01",1990,444,333,211,-122,"N","Player",NA,NA
"olivato01",1990,444,333,142,-191,"N","Player","Tony Pedro",""
"mazerbi01",1990,444,333,131,-202,"N","Player","William Stanley","Maz"
"kuennha01",1990,444,333,107,-226,"N","Player","Harvey Edward",""
"santoro01",1990,444,333,96,-237,"N","Player","Ronald Edward",""
"willsma01",1990,444,333,95,-238,"N","Player","Maurice Morning",""
"kaatji01",1990,444,333,79,-254,"N","Player","James Lee","Kitty"
"boyerke01",1990,444,333,78,-255,"N","Player","Kenton Lloyd",""
"allendi01",1990,444,333,58,-275,"N","Player","Richard Anthony",""
"torrejo01",1990,444,333,55,-278,"N","Player",NA,NA
"minosmi01",1990,444,333,51,-282,"N","Player","Saturnino Orestes Armas",""
"facero01",1990,444,333,50,-283,"N","Player","Elroy Leon",""
"tiantlu01",1990,444,333,42,-291,"N","Player","Luis Clemente",""
"pinsova01",1990,444,333,36,-297,"N","Player","Vada Edward",""
"floodcu01",1990,444,333,35,-298,"N","Player","Curtis Charles",""
"munsoth01",1990,444,333,33,-300,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"bondsbo01",1990,444,333,30,-303,"N","Player","Bobby Lee",""
"lolicmi01",1990,444,333,27,-306,"N","Player",NA,NA
"lylesp01",1990,444,333,25,-308,"N","Player","Albert Walter",""
"mcgratu01",1990,444,333,6,-327,"N","Player",NA,NA
"dentbu01",1990,444,333,3,-330,"N","Player","Russell Earl",""
"watsobo01",1990,444,333,3,-330,"N","Player","Robert Jose","Bull"
"mondari01",1990,444,333,2,-331,"N","Player","Robert James",""
"pinielo01",1990,444,333,2,-331,"N","Player","Louis Victor",""
"rivermi01",1990,444,333,2,-331,"N","Player","John Milton","Mick the Quick"
"bibbyji01",1990,444,333,1,-332,"N","Player","James Blair",""
"luzingr01",1990,444,333,1,-332,"N","Player",NA,NA
"remyje01",1990,444,333,1,-332,"N","Player","Gerald Peter",""
"torremi01",1990,444,333,1,-332,"N","Player","Michael Augustine",""
"caldwmi01",1990,444,333,0,-333,"N","Player","Ralph Michael",""
"howelro02",1990,444,333,0,-333,"N","Player","Roy Lee",""
"moraljo01",1990,444,333,0,-333,"N","Player","Jose Manuel",""
"otisam01",1990,444,333,0,-333,"N","Player","Amos Joseph",""
"scottto01",1990,444,333,0,-333,"N","Player","Anthony",""
"singlke01",1990,444,333,0,-333,"N","Player","Kenneth Wayne",""
"splitpa01",1990,444,333,0,-333,"N","Player","Paul William",""
"stearjo01",1990,444,333,0,-333,"N","Player","John Hardin","Bad Dude"
"summech01",1990,444,333,0,-333,"N","Player","John Junior",""
"tidrodi01",1990,444,333,0,-333,"N","Player",NA,NA
"carewro01",1991,443,333,401,68,"Y","Player",NA,NA
"perryga01",1991,443,333,342,9,"Y","Player","Gaylord Jackson",""
"jenkife01",1991,443,333,334,1,"Y","Player","Ferguson Arthur",""
"fingero01",1991,443,333,291,-42,"N","Player","Roland Glen",""
"bunniji01",1991,443,333,282,-51,"N","Player","James Paul David",""
"cepedor01",1991,443,333,192,-141,"N","Player",NA,NA
"olivato01",1991,443,333,160,-173,"N","Player","Tony Pedro",""
"mazerbi01",1991,443,333,142,-191,"N","Player","William Stanley","Maz"
"santoro01",1991,443,333,116,-217,"N","Player","Ronald Edward",""
"kuennha01",1991,443,333,100,-233,"N","Player","Harvey Edward",""
"kaatji01",1991,443,333,62,-271,"N","Player","James Lee","Kitty"
"willsma01",1991,443,333,61,-272,"N","Player","Maurice Morning",""
"allendi01",1991,443,333,59,-274,"N","Player","Richard Anthony",""
"boyerke01",1991,443,333,58,-275,"N","Player","Kenton Lloyd",""
"torrejo01",1991,443,333,41,-292,"N","Player",NA,NA
"bondsbo01",1991,443,333,39,-294,"N","Player","Bobby Lee",""
"minosmi01",1991,443,333,38,-295,"N","Player","Saturnino Orestes Armas",""
"lolicmi01",1991,443,333,33,-300,"N","Player",NA,NA
"tiantlu01",1991,443,333,32,-301,"N","Player","Luis Clemente",""
"pinsova01",1991,443,333,30,-303,"N","Player","Vada Edward",""
"munsoth01",1991,443,333,28,-305,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"staubru01",1991,443,333,28,-305,"N","Player","Daniel Joseph","Le Grand Orange"
"floodcu01",1991,443,333,23,-310,"N","Player","Curtis Charles",""
"oliveal01",1991,443,333,19,-314,"N","Player","Albert",""
"lylesp01",1991,443,333,15,-318,"N","Player","Albert Walter",""
"bowala01",1991,443,333,11,-322,"N","Player","Lawrence Robert",""
"koosmje01",1991,443,333,4,-329,"N","Player","Jerome Martin",""
"burroje01",1991,443,333,1,-332,"N","Player","Jeffrey Alan",""
"hargrmi01",1991,443,333,1,-332,"N","Player","Dudley Michael","The Human Rain Delay"
"hebneri01",1991,443,333,1,-332,"N","Player","Richard Joseph",""
"hootobu01",1991,443,333,1,-332,"N","Player","Burt Carlton",""
"jorgemi01",1991,443,333,1,-332,"N","Player","Michael",""
"lowenjo01",1991,443,333,1,-332,"N","Player","John Lee",""
"valenel01",1991,443,333,1,-332,"N","Player","Ellis Clarence",""
"bailobo01",1991,443,333,0,-333,"N","Player","Robert Michael",""
"bumbral01",1991,443,333,0,-333,"N","Player","Alonza Benjamin",""
"dauerri01",1991,443,333,0,-333,"N","Player","Richard Fremont",""
"gamblos01",1991,443,333,0,-333,"N","Player","Oscar Charles",""
"gurala01",1991,443,333,0,-333,"N","Player","Lawrence Cyril",""
"howear01",1991,443,333,0,-333,"N","Player","Arthur Henry",""
"kisonbr01",1991,443,333,0,-333,"N","Player","Bruce Eugene",""
"rogerst01",1991,443,333,0,-333,"N","Player","Stephen Douglas",""
"wathajo01",1991,443,333,0,-333,"N","Player","John David",""
"zachrpa01",1991,443,333,0,-333,"N","Player","Patrick Paul",""
"zahnge01",1991,443,333,0,-333,"N","Player","Geoffrey Clayton",""
"lazzeto01",1991,NA,NA,NA,NA,"Y","Player","Anthony Michael","Poosh 'Em Up Tony"
"veeckbi99",1991,NA,NA,NA,NA,"Y","Pioneer/Executive","William Louis",""
"seaveto01",1992,430,323,425,102,"Y","Player","George Thomas","Tom Terrific"
"fingero01",1992,430,323,349,26,"Y","Player","Roland Glen",""
"cepedor01",1992,430,323,246,-77,"N","Player",NA,NA
"perezto01",1992,430,323,215,-108,"N","Player","Atanacio",""
"mazerbi01",1992,430,323,182,-141,"N","Player","William Stanley","Maz"
"olivato01",1992,430,323,175,-148,"N","Player","Tony Pedro",""
"santoro01",1992,430,323,136,-187,"N","Player","Ronald Edward",""
"kaatji01",1992,430,323,114,-209,"N","Player","James Lee","Kitty"
"willsma01",1992,430,323,110,-213,"N","Player","Maurice Morning",""
"boyerke01",1992,430,323,71,-252,"N","Player","Kenton Lloyd",""
"allendi01",1992,430,323,69,-254,"N","Player","Richard Anthony",""
"minosmi01",1992,430,323,69,-254,"N","Player","Saturnino Orestes Armas",""
"torrejo01",1992,430,323,62,-261,"N","Player",NA,NA
"tiantlu01",1992,430,323,50,-273,"N","Player","Luis Clemente",""
"lolicmi01",1992,430,323,45,-278,"N","Player",NA,NA
"floodcu01",1992,430,323,42,-281,"N","Player","Curtis Charles",""
"rosepe01",1992,430,323,41,-282,"N","Player","Peter Edward","Charlie Hustle"
"bondsbo01",1992,430,323,40,-283,"N","Player","Bobby Lee",""
"pinsova01",1992,430,323,36,-287,"N","Player","Vada Edward",""
"munsoth01",1992,430,323,32,-291,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"staubru01",1992,430,323,26,-297,"N","Player","Daniel Joseph","Le Grand Orange"
"fostege01",1992,430,323,24,-299,"N","Player","George Arthur",""
"bluevi01",1992,430,323,23,-300,"N","Player","Vida Rochelle",""
"grichbo01",1992,430,323,11,-312,"N","Player","Robert Anthony",""
"bakerdu01",1992,430,323,4,-319,"N","Player","Johnnie B.",""
"kingmda01",1992,430,323,3,-320,"N","Player","David Arthur","Kong; Sky King"
"russebi01",1992,430,323,3,-320,"N","Player","William Ellis",""
"cedence01",1992,430,323,2,-321,"N","Player","Cesar Eugenio",""
"yeagest01",1992,430,323,2,-321,"N","Player","Stephen Wayne",""
"harrato01",1992,430,323,1,-322,"N","Player","Colbert Dale",""
"leonade01",1992,430,323,1,-322,"N","Player","Dennis Patrick",""
"dennyjo01",1992,430,323,0,-323,"N","Player","John Allen",""
"forscke01",1992,430,323,0,-323,"N","Player","Kenneth Roth",""
"maddoga01",1992,430,323,0,-323,"N","Player","Garry Lee",""
"oglivbe01",1992,430,323,0,-323,"N","Player","Benjamin Ambrosio",""
"thomago01",1992,430,323,0,-323,"N","Player","James Gorman",""
"vuckope01",1992,430,323,0,-323,"N","Player","Peter Dennis",""
"mcgowbi99",1992,NA,NA,NA,NA,"Y","Umpire","William Aloysius",""
"newhoha01",1992,NA,NA,NA,NA,"Y","Player","Harold","Prince Hal"
"jacksre01",1993,423,318,396,78,"Y","Player","Reginald Martinez","Mr. October"
"niekrph01",1993,423,318,278,-40,"N","Player","Philip Henry",""
"cepedor01",1993,423,318,252,-66,"N","Player",NA,NA
"perezto01",1993,423,318,233,-85,"N","Player","Atanacio",""
"garvest01",1993,423,318,176,-142,"N","Player","Steven Patrick",""
"olivato01",1993,423,318,157,-161,"N","Player","Tony Pedro",""
"santoro01",1993,423,318,155,-163,"N","Player","Ronald Edward",""
"kaatji01",1993,423,318,125,-193,"N","Player","James Lee","Kitty"
"allendi01",1993,423,318,70,-248,"N","Player","Richard Anthony",""
"boyerke01",1993,423,318,69,-249,"N","Player","Kenton Lloyd",""
"minosmi01",1993,423,318,67,-251,"N","Player","Saturnino Orestes Armas",""
"torrejo01",1993,423,318,63,-255,"N","Player",NA,NA
"tiantlu01",1993,423,318,62,-256,"N","Player","Luis Clemente",""
"bondsbo01",1993,423,318,45,-273,"N","Player","Bobby Lee",""
"lolicmi01",1993,423,318,43,-275,"N","Player",NA,NA
"munsoth01",1993,423,318,40,-278,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"pinsova01",1993,423,318,38,-280,"N","Player","Vada Edward",""
"bluevi01",1993,423,318,37,-281,"N","Player","Vida Rochelle",""
"floodcu01",1993,423,318,36,-282,"N","Player","Curtis Charles",""
"staubru01",1993,423,318,32,-286,"N","Player","Daniel Joseph","Le Grand Orange"
"fostege01",1993,423,318,29,-289,"N","Player","George Arthur",""
"madlobi01",1993,423,318,19,-299,"N","Player","Bill",""
"rosepe01",1993,423,318,14,-304,"N","Player","Peter Edward","Charlie Hustle"
"ceyro01",1993,423,318,8,-310,"N","Player","Ronald Charles","Penguin"
"decindo01",1993,423,318,2,-316,"N","Player","Douglas Vernon",""
"lopesda01",1993,423,318,2,-316,"N","Player","David Earl",""
"thornan01",1993,423,318,2,-316,"N","Player","Andre",""
"campbbi02",1993,423,318,1,-317,"N","Player","William Richard",""
"burleri01",1993,423,318,0,-318,"N","Player","Richard Paul","Rooster"
"coopece01",1993,423,318,0,-318,"N","Player","Cecil Celester",""
"matthga01",1993,423,318,0,-318,"N","Player","Gary Nathaniel","Sarge"
"mcraeha01",1993,423,318,0,-318,"N","Player","Harold Abraham",""
"porteda02",1993,423,318,0,-318,"N","Player","Darrell Ray",""
"carltst01",1994,456,342,436,94,"Y","Player","Steven Norman","Lefty"
"cepedor01",1994,456,342,335,-7,"N","Player",NA,NA
"niekrph01",1994,456,342,273,-69,"N","Player","Philip Henry",""
"perezto01",1994,456,342,263,-79,"N","Player","Atanacio",""
"suttodo01",1994,456,342,259,-83,"N","Player","Donald Howard",""
"garvest01",1994,456,342,166,-176,"N","Player","Steven Patrick",""
"olivato01",1994,456,342,158,-184,"N","Player","Tony Pedro",""
"santoro01",1994,456,342,150,-192,"N","Player","Ronald Edward",""
"suttebr01",1994,456,342,109,-233,"N","Player","Howard Bruce",""
"kaatji01",1994,456,342,98,-244,"N","Player","James Lee","Kitty"
"allendi01",1994,456,342,66,-276,"N","Player","Richard Anthony",""
"boyerke01",1994,456,342,54,-288,"N","Player","Kenton Lloyd",""
"torrejo01",1994,456,342,53,-289,"N","Player",NA,NA
"pinsova01",1994,456,342,46,-296,"N","Player","Vada Edward",""
"minosmi01",1994,456,342,45,-297,"N","Player","Saturnino Orestes Armas",""
"tiantlu01",1994,456,342,42,-300,"N","Player","Luis Clemente",""
"floodcu01",1994,456,342,39,-303,"N","Player","Curtis Charles",""
"nettlgr01",1994,456,342,38,-304,"N","Player","Graig",""
"bondsbo01",1994,456,342,37,-305,"N","Player","Bobby Lee",""
"staubru01",1994,456,342,36,-306,"N","Player","Daniel Joseph","Le Grand Orange"
"conceda01",1994,456,342,31,-311,"N","Player","David Ismael",""
"munsoth01",1994,456,342,31,-311,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"guidrro01",1994,456,342,24,-318,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"lolicmi01",1994,456,342,23,-319,"N","Player",NA,NA
"rosepe01",1994,456,342,19,-323,"N","Player","Peter Edward","Charlie Hustle"
"simmote01",1994,456,342,17,-325,"N","Player","Ted Lyle",""
"fostege01",1994,456,342,16,-326,"N","Player","George Arthur",""
"bluevi01",1994,456,342,14,-328,"N","Player","Vida Rochelle",""
"baylodo01",1994,456,342,12,-330,"N","Player","Don Edward",""
"niekrjo01",1994,456,342,6,-336,"N","Player","Joseph Franklin",""
"cruzjo01",1994,456,342,2,-340,"N","Player","Jose",""
"garneph01",1994,456,342,2,-340,"N","Player","Philip Mason",""
"parrila01",1994,456,342,2,-340,"N","Player","Larry Alton",""
"knighra01",1994,456,342,1,-341,"N","Player","Charles Ray",""
"chambch01",1994,456,342,0,-342,"N","Player","Carroll Christopher",""
"hendrge01",1994,456,342,0,-342,"N","Player","George Andrew",""
"hornebo01",1994,456,342,0,-342,"N","Player","James Robert",""
"mcgresc01",1994,456,342,0,-342,"N","Player","Scott Houston",""
"sotoma01",1994,456,342,0,-342,"N","Player","Mario Melvin",""
"durocle01",1994,NA,NA,NA,NA,"Y","Manager","Leo Ernest","The Lip"
"rizzuph01",1994,NA,NA,NA,NA,"Y","Player","Philip Francis","Scooter"
"schmimi01",1995,460,345,444,99,"Y","Player",NA,NA
"niekrph01",1995,460,345,286,-59,"N","Player","Philip Henry",""
"suttodo01",1995,460,345,264,-81,"N","Player","Donald Howard",""
"perezto01",1995,460,345,259,-86,"N","Player","Atanacio",""
"garvest01",1995,460,345,196,-149,"N","Player","Steven Patrick",""
"olivato01",1995,460,345,149,-196,"N","Player","Tony Pedro",""
"santoro01",1995,460,345,139,-206,"N","Player","Ronald Edward",""
"riceji01",1995,460,345,137,-208,"N","Player","James Edward",""
"suttebr01",1995,460,345,137,-208,"N","Player","Howard Bruce",""
"kaatji01",1995,460,345,100,-245,"N","Player","James Lee","Kitty"
"johnto01",1995,460,345,98,-247,"N","Player","Thomas Edward",""
"allendi01",1995,460,345,72,-273,"N","Player","Richard Anthony",""
"minosmi01",1995,460,345,66,-279,"N","Player","Saturnino Orestes Armas",""
"floodcu01",1995,460,345,59,-286,"N","Player","Curtis Charles",""
"torrejo01",1995,460,345,50,-295,"N","Player",NA,NA
"tiantlu01",1995,460,345,45,-300,"N","Player","Luis Clemente",""
"conceda01",1995,460,345,43,-302,"N","Player","David Ismael",""
"bondsbo01",1995,460,345,35,-310,"N","Player","Bobby Lee",""
"pinsova01",1995,460,345,32,-313,"N","Player","Vada Edward",""
"munsoth01",1995,460,345,30,-315,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"nettlgr01",1995,460,345,28,-317,"N","Player","Graig",""
"bluevi01",1995,460,345,26,-319,"N","Player","Vida Rochelle",""
"lolicmi01",1995,460,345,26,-319,"N","Player",NA,NA
"guidrro01",1995,460,345,25,-320,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"staubru01",1995,460,345,23,-322,"N","Player","Daniel Joseph","Le Grand Orange"
"fostege01",1995,460,345,19,-326,"N","Player","George Arthur",""
"baylodo01",1995,460,345,12,-333,"N","Player","Don Edward",""
"bellbu01",1995,460,345,8,-337,"N","Player","David Gus",""
"evansda01",1995,460,345,8,-337,"N","Player","Darrell Wayne",""
"tekulke01",1995,460,345,6,-339,"N","Player","Kenton Charles",""
"forscbo01",1995,460,345,2,-343,"N","Player","Robert Herbert",""
"hernawi01",1995,460,345,2,-343,"N","Player","Guillermo",""
"krukomi01",1995,460,345,1,-344,"N","Player","Michael Edward",""
"speiech01",1995,460,345,1,-344,"N","Player","Chris Edward",""
"sundbji01",1995,460,345,1,-344,"N","Player","James Howard",""
"alexado01",1995,460,345,0,-345,"N","Player","Doyle Lafayette",""
"grossgr01",1995,460,345,0,-345,"N","Player","Gregory Eugene",""
"rhoderi01",1995,460,345,0,-345,"N","Player","Richard Alan",""
"trillma01",1995,460,345,0,-345,"N","Player","Jesus Manuel Marcano",""
"ashburi01",1995,NA,NA,NA,NA,"Y","Player","Don Richard","Whitey; Put Put"
"dayle99",1995,NA,NA,NA,NA,"Y","Player","Leon",""
"hulbewi99",1995,NA,NA,NA,NA,"Y","Pioneer/Executive","William A.",""
"willivi01",1995,NA,NA,NA,NA,"Y","Player","Victor Gazaway",""
"niekrph01",1996,470,353,321,-32,"N","Player","Philip Henry",""
"perezto01",1996,470,353,309,-44,"N","Player","Atanacio",""
"suttodo01",1996,470,353,300,-53,"N","Player","Donald Howard",""
"garvest01",1996,470,353,175,-178,"N","Player","Steven Patrick",""
"santoro01",1996,470,353,174,-179,"N","Player","Ronald Edward",""
"olivato01",1996,470,353,170,-183,"N","Player","Tony Pedro",""
"riceji01",1996,470,353,166,-187,"N","Player","James Edward",""
"suttebr01",1996,470,353,137,-216,"N","Player","Howard Bruce",""
"johnto01",1996,470,353,102,-251,"N","Player","Thomas Edward",""
"kaatji01",1996,470,353,91,-262,"N","Player","James Lee","Kitty"
"allendi01",1996,470,353,89,-264,"N","Player","Richard Anthony",""
"floodcu01",1996,470,353,71,-282,"N","Player","Curtis Charles",""
"tiantlu01",1996,470,353,64,-289,"N","Player","Luis Clemente",""
"conceda01",1996,470,353,63,-290,"N","Player","David Ismael",""
"minosmi01",1996,470,353,62,-291,"N","Player","Saturnino Orestes Armas",""
"pinsova01",1996,470,353,51,-302,"N","Player","Vada Edward",""
"torrejo01",1996,470,353,50,-303,"N","Player",NA,NA
"guidrro01",1996,470,353,37,-316,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"nettlgr01",1996,470,353,37,-316,"N","Player","Graig",""
"boonebo01",1996,470,353,36,-317,"N","Player","Robert Raymond",""
"lolicmi01",1996,470,353,33,-320,"N","Player",NA,NA
"lynnfr01",1996,470,353,26,-327,"N","Player","Fredric Michael",""
"bondsbo01",1996,470,353,24,-329,"N","Player","Bobby Lee",""
"hernake01",1996,470,353,24,-329,"N","Player","Keith",""
"staubru01",1996,470,353,24,-329,"N","Player","Daniel Joseph","Le Grand Orange"
"quiseda01",1996,470,353,18,-335,"N","Player","Dan Raymond",""
"whitefr01",1996,470,353,18,-335,"N","Player","Frank",""
"bucknbi01",1996,470,353,10,-343,"N","Player","William Joseph","Billy Buck"
"reussje01",1996,470,353,2,-351,"N","Player","Jerry",""
"tudorjo01",1996,470,353,2,-351,"N","Player","John Thomas",""
"lemonch01",1996,470,353,1,-352,"N","Player","Chester Earl","The Jet"
"kneppbo01",1996,470,353,0,-353,"N","Player","Robert Wesley",""
"leonaje01",1996,470,353,0,-353,"N","Player","Jeffrey",""
"rayjo01",1996,470,353,0,-353,"N","Player","John Cornelius",""
"washicl01",1996,470,353,0,-353,"N","Player",NA,NA
"bunniji01",1996,NA,NA,NA,NA,"Y","Player","James Paul David",""
"fostebi99",1996,NA,NA,NA,NA,"Y","Player","William Hendrick",""
"hanlone01",1996,NA,NA,NA,NA,"Y","Manager","Edward Hugh",""
"weaveea99",1996,NA,NA,NA,NA,"Y","Manager",NA,NA
"niekrph01",1997,473,353,380,27,"Y","Player","Philip Henry",""
"suttodo01",1997,473,353,346,-7,"N","Player","Donald Howard",""
"perezto01",1997,473,353,312,-41,"N","Player","Atanacio",""
"santoro01",1997,473,353,186,-167,"N","Player","Ronald Edward",""
"riceji01",1997,473,353,178,-175,"N","Player","James Edward",""
"garvest01",1997,473,353,167,-186,"N","Player","Steven Patrick",""
"suttebr01",1997,473,353,130,-223,"N","Player","Howard Bruce",""
"kaatji01",1997,473,353,107,-246,"N","Player","James Lee","Kitty"
"torrejo01",1997,473,353,105,-248,"N","Player",NA,NA
"johnto01",1997,473,353,97,-256,"N","Player","Thomas Edward",""
"minosmi01",1997,473,353,84,-269,"N","Player","Saturnino Orestes Armas",""
"parkeda01",1997,473,353,83,-270,"N","Player","David Gene",""
"allendi01",1997,473,353,79,-274,"N","Player","Richard Anthony",""
"conceda01",1997,473,353,60,-293,"N","Player","David Ismael",""
"tiantlu01",1997,473,353,53,-300,"N","Player","Luis Clemente",""
"hernake01",1997,473,353,45,-308,"N","Player","Keith",""
"lolicmi01",1997,473,353,34,-319,"N","Player",NA,NA
"guidrro01",1997,473,353,31,-322,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"boonebo01",1997,473,353,28,-325,"N","Player","Robert Raymond",""
"evansdw01",1997,473,353,28,-325,"N","Player","Dwight Michael","Dewey"
"griffke01",1997,473,353,22,-331,"N","Player","George Kenneth",""
"lynnfr01",1997,473,353,22,-331,"N","Player","Fredric Michael",""
"nettlgr01",1997,473,353,22,-331,"N","Player","Graig",""
"bondsbo01",1997,473,353,20,-333,"N","Player","Bobby Lee",""
"staubru01",1997,473,353,18,-335,"N","Player","Daniel Joseph","Le Grand Orange"
"reuscri01",1997,473,353,2,-351,"N","Player","Rickey Eugene","Big Daddy"
"scottmi03",1997,473,353,2,-351,"N","Player","Michael Warren",""
"templga01",1997,473,353,2,-351,"N","Player","Garry Lewis",""
"kennete02",1997,473,353,1,-352,"N","Player","Terrance Edward",""
"puhlte01",1997,473,353,1,-352,"N","Player","Terry Stephen",""
"foxne01",1997,NA,NA,NA,NA,"Y","Player","Jacob Nelson",""
"lasorto01",1997,NA,NA,NA,NA,"Y","Manager","Thomas Charles",""
"wellswi99",1997,NA,NA,NA,NA,"Y","Player","Willie James","Devil; Chico"
"suttodo01",1998,473,355,386,31,"Y","Player","Donald Howard",""
"perezto01",1998,473,355,321,-34,"N","Player","Atanacio",""
"santoro01",1998,473,355,204,-151,"N","Player","Ronald Edward",""
"riceji01",1998,473,355,203,-152,"N","Player","James Edward",""
"cartega01",1998,473,355,200,-155,"N","Player","Gary Edmund","Kid"
"garvest01",1998,473,355,195,-160,"N","Player","Steven Patrick",""
"suttebr01",1998,473,355,147,-208,"N","Player","Howard Bruce",""
"johnto01",1998,473,355,129,-226,"N","Player","Thomas Edward",""
"kaatji01",1998,473,355,129,-226,"N","Player","James Lee","Kitty"
"parkeda01",1998,473,355,116,-239,"N","Player","David Gene",""
"blylebe01",1998,473,355,83,-272,"N","Player","Rik Aalbert",""
"conceda01",1998,473,355,80,-275,"N","Player","David Ismael",""
"minosmi01",1998,473,355,76,-279,"N","Player","Saturnino Orestes Armas",""
"tiantlu01",1998,473,355,62,-293,"N","Player","Luis Clemente",""
"hernake01",1998,473,355,51,-304,"N","Player","Keith",""
"evansdw01",1998,473,355,49,-306,"N","Player","Dwight Michael","Dewey"
"lolicmi01",1998,473,355,39,-316,"N","Player",NA,NA
"guidrro01",1998,473,355,37,-318,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"boonebo01",1998,473,355,26,-329,"N","Player","Robert Raymond",""
"clarkja01",1998,473,355,7,-348,"N","Player","Jack Anthony","Jack the Ripper"
"guerrpe01",1998,473,355,6,-349,"N","Player","Pedro",""
"randowi01",1998,473,355,5,-350,"N","Player","Willie Larry",""
"lansfca01",1998,473,355,3,-352,"N","Player","Carney Ray",""
"downibr01",1998,473,355,2,-353,"N","Player","Brian Jay",""
"flanami01",1998,473,355,2,-353,"N","Player","Michael Kendall",""
"dempsri01",1998,473,355,1,-354,"N","Player","John Rikard",""
"davisge01",1998,NA,NA,NA,NA,"Y","Player","George Stacey",""
"dobyla01",1998,NA,NA,NA,NA,"Y","Player","Lawrence Eugene",""
"macphle99",1998,NA,NA,NA,NA,"Y","Pioneer/Executive","Leland Stanford",""
"roganbu99",1998,NA,NA,NA,NA,"Y","Player","Charles Wilber","Bullet Joe; Cap"
"ryanno01",1999,497,373,491,118,"Y","Player","Lynn Nolan",""
"brettge01",1999,497,373,488,115,"Y","Player","George Howard",""
"yountro01",1999,497,373,385,12,"Y","Player","Robin R.",""
"fiskca01",1999,497,373,330,-43,"N","Player","Carlton Ernest","Pudge"
"perezto01",1999,497,373,302,-71,"N","Player","Atanacio",""
"cartega01",1999,497,373,168,-205,"N","Player","Gary Edmund","Kid"
"garvest01",1999,497,373,150,-223,"N","Player","Steven Patrick",""
"riceji01",1999,497,373,146,-227,"N","Player","James Edward",""
"suttebr01",1999,497,373,121,-252,"N","Player","Howard Bruce",""
"kaatji01",1999,497,373,100,-273,"N","Player","James Lee","Kitty"
"murphda05",1999,497,373,96,-277,"N","Player","Dale Bryan",""
"johnto01",1999,497,373,93,-280,"N","Player","Thomas Edward",""
"parkeda01",1999,497,373,80,-293,"N","Player","David Gene",""
"minosmi01",1999,497,373,73,-300,"N","Player","Saturnino Orestes Armas",""
"blylebe01",1999,497,373,70,-303,"N","Player","Rik Aalbert",""
"conceda01",1999,497,373,59,-314,"N","Player","David Ismael",""
"tiantlu01",1999,497,373,53,-320,"N","Player","Luis Clemente",""
"hernake01",1999,497,373,34,-339,"N","Player","Keith",""
"guidrro01",1999,497,373,31,-342,"N","Player","Ronald Ames","Louisiana Lightning; Gator"
"boonebo01",1999,497,373,27,-346,"N","Player","Robert Raymond",""
"lolicmi01",1999,497,373,26,-347,"N","Player",NA,NA
"evansdw01",1999,497,373,18,-355,"N","Player","Dwight Michael","Dewey"
"bellge02",1999,497,373,6,-367,"N","Player","George Antonio","Liberty"
"candejo01",1999,497,373,1,-372,"N","Player","John Robert","Candy Man"
"boddimi01",1999,497,373,0,-373,"N","Player","Michael James",""
"leibrch01",1999,497,373,0,-373,"N","Player","Charles Louis",""
"tananfr01",1999,497,373,0,-373,"N","Player","Frank Daryl",""
"wittmi01",1999,497,373,0,-373,"N","Player","Michael Atwater",""
"cepedor01",1999,NA,NA,NA,NA,"Y","Player",NA,NA
"chylane99",1999,NA,NA,NA,NA,"Y","Umpire","Nestor George",""
"seleefr99",1999,NA,NA,NA,NA,"Y","Manager","Frank Gibson",""
"willijo99",1999,NA,NA,NA,NA,"Y","Player","Joseph","Cyclone Joe; Smokey Joe; Cíclon"
"fiskca01",2000,499,375,397,22,"Y","Player","Carlton Ernest","Pudge"
"perezto01",2000,499,375,385,10,"Y","Player","Atanacio",""
"riceji01",2000,499,375,257,-118,"N","Player","James Edward",""
"cartega01",2000,499,375,248,-127,"N","Player","Gary Edmund","Kid"
